order_id,order_year,order_month,order_day,demand_phase,product_id,product_title,product_category,current_product_stock,client_id,price_inr,quantity_ordered
O05019,2015,3,9,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,200,C017,8755,6
O06848,2015,3,9,pre_covid,P010,Men's Formal Shirts,Fashion,1402,C018,1854,8
O02038,2015,3,10,pre_covid,P011,Casual Loungewear Set,Fashion,3064,C019,1236,4
O01847,2015,3,11,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,1188,C002,3605,4
O02725,2015,3,11,pre_covid,P001,Laptop,Electronics,46,C013,56650,3
O03467,2015,3,11,pre_covid,P012,Festive Sarees,Fashion,1277,C002,6180,9
O01254,2015,3,12,pre_covid,P002,Webcam & Headset Combo,Electronics,203,C003,4635,3
O04948,2015,3,12,pre_covid,P004,Air Purifier,Home & Kitchen,183,C004,12360,1
O05494,2015,3,14,pre_covid,P001,Laptop,Electronics,31,C016,56650,2
O07225,2015,3,14,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1437,C001,824,5
O07828,2015,3,15,pre_covid,P009,Yoga Mat,Gym Equipment,1258,C015,1545,4
O06150,2015,3,16,pre_covid,P009,Yoga Mat,Gym Equipment,1346,C017,1545,6
O07380,2015,3,16,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,297,C005,7725,4
O04706,2015,3,17,pre_covid,P010,Men's Formal Shirts,Fashion,963,C013,1854,19
O05219,2015,3,17,pre_covid,P004,Air Purifier,Home & Kitchen,150,C008,12360,4
O06500,2015,3,17,pre_covid,P009,Yoga Mat,Gym Equipment,1008,C003,1545,6
O07615,2015,3,17,pre_covid,P012,Festive Sarees,Fashion,288,C001,6180,6
O07924,2015,3,17,pre_covid,P005,Microwave Oven,Home & Kitchen,199,C013,9270,1
O05623,2015,3,18,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1968,C013,1236,6
O05583,2015,3,19,pre_covid,P009,Yoga Mat,Gym Equipment,469,C001,1545,1
O07825,2015,3,19,pre_covid,P002,Webcam & Headset Combo,Electronics,339,C009,4635,5
O02032,2015,3,20,pre_covid,P007,Treadmill,Gym Equipment,18,C007,43260,1
O04580,2015,3,20,pre_covid,P005,Microwave Oven,Home & Kitchen,300,C001,9270,1
O05432,2015,3,20,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,70,C012,7725,6
O00683,2015,3,21,pre_covid,P010,Men's Formal Shirts,Fashion,2980,C015,1854,18
O04252,2015,3,21,pre_covid,P003,Smartphone,Electronics,312,C020,22660,3
O04272,2015,3,21,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,271,C010,3605,5
O05091,2015,3,21,pre_covid,P003,Smartphone,Electronics,116,C011,22660,1
O06067,2015,3,21,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1370,C018,1236,1
O07701,2015,3,22,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1130,C007,824,3
O03786,2015,3,23,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,225,C013,7725,5
O04103,2015,3,23,pre_covid,P007,Treadmill,Gym Equipment,61,C015,43260,3
O04554,2015,3,23,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,119,C004,3605,4
O01571,2015,3,24,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,189,C004,1236,1
O02279,2015,3,24,pre_covid,P011,Casual Loungewear Set,Fashion,3034,C002,1236,2
O02573,2015,3,25,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,112,C019,8755,1
O07136,2015,3,25,pre_covid,P009,Yoga Mat,Gym Equipment,450,C020,1545,3
O02400,2015,3,26,pre_covid,P005,Microwave Oven,Home & Kitchen,274,C011,9270,6
O02690,2015,3,26,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2855,C014,824,1
O04431,2015,3,26,pre_covid,P003,Smartphone,Electronics,281,C017,22660,1
O04559,2015,3,26,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,115,C013,3605,5
O02607,2015,3,27,pre_covid,P009,Yoga Mat,Gym Equipment,1485,C010,1545,2
O05104,2015,3,27,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,252,C004,7725,6
O05368,2015,3,27,pre_covid,P011,Casual Loungewear Set,Fashion,1161,C006,1236,4
O06510,2015,3,27,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1751,C001,824,2
O06889,2015,3,27,pre_covid,P001,Laptop,Electronics,120,C015,56650,1
O07259,2015,3,27,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,1064,C012,3605,1
O07939,2015,3,27,pre_covid,P010,Men's Formal Shirts,Fashion,767,C010,1854,17
O02589,2015,3,28,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,915,C017,1236,5
O01560,2015,3,29,pre_covid,P004,Air Purifier,Home & Kitchen,233,C003,12360,6
O06383,2015,3,29,pre_covid,P002,Webcam & Headset Combo,Electronics,407,C012,4635,4
O03901,2015,3,30,pre_covid,P003,Smartphone,Electronics,394,C011,22660,1
O05665,2015,3,31,pre_covid,P005,Microwave Oven,Home & Kitchen,48,C006,9270,1
O07078,2015,3,31,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,169,C005,8755,1
O07271,2015,3,31,pre_covid,P012,Festive Sarees,Fashion,593,C005,6180,15
O07681,2015,3,31,pre_covid,P001,Laptop,Electronics,67,C007,56650,1
O00075,2015,4,1,pre_covid,P010,Men's Formal Shirts,Fashion,2056,C017,1854,6
O00087,2015,4,2,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,232,C011,7725,3
O01334,2015,4,2,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,138,C007,8755,1
O03233,2015,4,2,pre_covid,P002,Webcam & Headset Combo,Electronics,483,C018,4635,6
O04118,2015,4,2,pre_covid,P003,Smartphone,Electronics,356,C012,22660,3
O05057,2015,4,2,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,794,C016,3605,5
O02992,2015,4,4,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,249,C006,7725,6
O05521,2015,4,4,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,317,C020,3605,5
O06594,2015,4,5,pre_covid,P001,Laptop,Electronics,38,C006,56650,2
O00388,2015,4,6,pre_covid,P002,Webcam & Headset Combo,Electronics,382,C010,4635,4
O01483,2015,4,6,pre_covid,P003,Smartphone,Electronics,109,C001,22660,2
O04360,2015,4,6,pre_covid,P001,Laptop,Electronics,33,C020,56650,3
O05333,2015,4,6,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,75,C004,8755,1
O05995,2015,4,6,pre_covid,P003,Smartphone,Electronics,309,C018,22660,3
O00584,2015,4,7,pre_covid,P005,Microwave Oven,Home & Kitchen,278,C012,9270,6
O06650,2015,4,7,pre_covid,P004,Air Purifier,Home & Kitchen,154,C007,12360,4
O01970,2015,4,8,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,96,C003,8755,4
O02987,2015,4,8,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,130,C012,3605,2
O05008,2015,4,8,pre_covid,P011,Casual Loungewear Set,Fashion,1540,C014,1236,6
O00041,2015,4,9,pre_covid,P012,Festive Sarees,Fashion,1659,C012,6180,3
O00151,2015,4,9,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,156,C009,7725,6
O04844,2015,4,9,pre_covid,P012,Festive Sarees,Fashion,669,C004,6180,5
O06995,2015,4,9,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1465,C009,824,4
O04547,2015,4,10,pre_covid,P001,Laptop,Electronics,91,C002,56650,3
O05541,2015,4,10,pre_covid,P004,Air Purifier,Home & Kitchen,95,C013,12360,2
O02776,2015,4,11,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,353,C015,3605,2
O06393,2015,4,11,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1058,C011,1236,5
O07533,2015,4,11,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,111,C013,8755,5
O00122,2015,4,12,pre_covid,P010,Men's Formal Shirts,Fashion,2344,C011,1854,5
O01984,2015,4,12,pre_covid,P011,Casual Loungewear Set,Fashion,3086,C020,1236,1
O02723,2015,4,12,pre_covid,P004,Air Purifier,Home & Kitchen,189,C007,12360,4
O07054,2015,4,12,pre_covid,P010,Men's Formal Shirts,Fashion,1291,C005,1854,6
O02892,2015,4,13,pre_covid,P007,Treadmill,Gym Equipment,39,C006,43260,1
O01777,2015,4,14,pre_covid,P002,Webcam & Headset Combo,Electronics,184,C002,4635,6
O04888,2015,4,14,pre_covid,P009,Yoga Mat,Gym Equipment,1101,C019,1545,1
O06198,2015,4,14,pre_covid,P002,Webcam & Headset Combo,Electronics,550,C012,4635,6
O02291,2015,4,15,pre_covid,P011,Casual Loungewear Set,Fashion,3032,C011,1236,4
O05531,2015,4,16,pre_covid,P012,Festive Sarees,Fashion,243,C006,6180,2
O03445,2015,4,17,pre_covid,P012,Festive Sarees,Fashion,1302,C003,6180,5
O04539,2015,4,17,pre_covid,P002,Webcam & Headset Combo,Electronics,414,C005,4635,2
O01630,2015,4,18,pre_covid,P005,Microwave Oven,Home & Kitchen,214,C020,9270,5
O00798,2015,4,19,pre_covid,P004,Air Purifier,Home & Kitchen,70,C005,12360,4
O04275,2015,4,19,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,266,C001,3605,6
O05262,2015,4,19,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,92,C004,8755,2
O05360,2015,4,19,pre_covid,P010,Men's Formal Shirts,Fashion,525,C007,1854,2
O00165,2015,4,20,pre_covid,P002,Webcam & Headset Combo,Electronics,472,C006,4635,4
O01840,2015,4,20,pre_covid,P010,Men's Formal Shirts,Fashion,2341,C007,1854,5
O03298,2015,4,20,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,1060,C015,3605,5
O00842,2015,4,21,pre_covid,P010,Men's Formal Shirts,Fashion,2879,C002,1854,6
O01536,2015,4,21,pre_covid,P004,Air Purifier,Home & Kitchen,238,C016,12360,1
O03359,2015,4,21,pre_covid,P005,Microwave Oven,Home & Kitchen,101,C003,9270,3
O07419,2015,4,21,pre_covid,P001,Laptop,Electronics,17,C012,56650,2
O03732,2015,4,22,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2389,C020,824,2
O04739,2015,4,22,pre_covid,P009,Yoga Mat,Gym Equipment,1239,C019,1545,5
O01299,2015,4,23,pre_covid,P005,Microwave Oven,Home & Kitchen,27,C005,9270,5
O01869,2015,4,23,pre_covid,P001,Laptop,Electronics,114,C014,56650,2
O03537,2015,4,23,pre_covid,P003,Smartphone,Electronics,88,C020,22660,1
O07418,2015,4,23,pre_covid,P002,Webcam & Headset Combo,Electronics,146,C001,4635,1
O00783,2015,4,24,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,695,C018,3605,5
O04324,2015,4,24,pre_covid,P007,Treadmill,Gym Equipment,5,C002,43260,2
O07318,2015,4,24,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,48,C018,7725,3
O02409,2015,4,25,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,44,C015,7725,6
O02638,2015,4,25,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,850,C009,1236,2
O04095,2015,4,25,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,18,C001,8755,3
O01255,2015,4,26,pre_covid,P010,Men's Formal Shirts,Fashion,2669,C018,1854,6
O01358,2015,4,26,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,308,C020,1236,2
O05178,2015,4,26,pre_covid,P001,Laptop,Electronics,11,C011,56650,1
O07087,2015,4,26,pre_covid,P012,Festive Sarees,Fashion,660,C010,6180,1
O04033,2015,4,27,pre_covid,P010,Men's Formal Shirts,Fashion,1234,C002,1854,1
O04506,2015,4,27,pre_covid,P005,Microwave Oven,Home & Kitchen,52,C012,9270,4
O06613,2015,4,27,pre_covid,P012,Festive Sarees,Fashion,912,C007,6180,2
O06809,2015,4,27,pre_covid,P001,Laptop,Electronics,141,C008,56650,1
O01564,2015,4,28,pre_covid,P005,Microwave Oven,Home & Kitchen,287,C003,9270,2
O01690,2015,4,28,pre_covid,P007,Treadmill,Gym Equipment,23,C014,43260,3
O03776,2015,4,29,pre_covid,P005,Microwave Oven,Home & Kitchen,171,C009,9270,3
O01353,2015,4,30,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,126,C001,8755,5
O07474,2015,5,1,pre_covid,P010,Men's Formal Shirts,Fashion,1106,C004,1854,1
O00454,2015,5,2,pre_covid,P012,Festive Sarees,Fashion,1663,C018,6180,6
O03474,2015,5,3,pre_covid,P005,Microwave Oven,Home & Kitchen,23,C020,9270,16
O04323,2015,5,3,pre_covid,P004,Air Purifier,Home & Kitchen,81,C006,12360,6
O00806,2015,5,4,pre_covid,P005,Microwave Oven,Home & Kitchen,34,C016,9270,13
O04509,2015,5,4,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,878,C005,1236,2
O05102,2015,5,4,pre_covid,P010,Men's Formal Shirts,Fashion,658,C020,1854,4
O00840,2015,5,5,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,652,C019,3605,6
O05048,2015,5,5,pre_covid,P005,Microwave Oven,Home & Kitchen,231,C004,9270,11
O07028,2015,5,5,pre_covid,P001,Laptop,Electronics,85,C011,56650,2
O04197,2015,5,6,pre_covid,P003,Smartphone,Electronics,323,C005,22660,1
O05722,2015,5,6,pre_covid,P004,Air Purifier,Home & Kitchen,30,C015,12360,2
O06965,2015,5,7,pre_covid,P005,Microwave Oven,Home & Kitchen,17,C017,9270,9
O04004,2015,5,8,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,466,C003,3605,5
O05352,2015,5,8,pre_covid,P012,Festive Sarees,Fashion,371,C013,6180,1
O00459,2015,5,9,pre_covid,P007,Treadmill,Gym Equipment,33,C018,43260,3
O02389,2015,5,9,pre_covid,P005,Microwave Oven,Home & Kitchen,294,C018,9270,5
O06427,2015,5,9,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,154,C003,7725,5
O07915,2015,5,10,pre_covid,P012,Festive Sarees,Fashion,137,C016,6180,1
O03848,2015,5,11,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,200,C019,7725,3
O00138,2015,5,13,pre_covid,P005,Microwave Oven,Home & Kitchen,193,C010,9270,17
O03567,2015,5,14,pre_covid,P002,Webcam & Headset Combo,Electronics,114,C002,4635,5
O05589,2015,5,14,pre_covid,P007,Treadmill,Gym Equipment,57,C002,43260,3
O04927,2015,5,15,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,88,C015,8755,2
O04411,2015,5,16,pre_covid,P011,Casual Loungewear Set,Fashion,1821,C002,1236,2
O06823,2015,5,16,pre_covid,P012,Festive Sarees,Fashion,829,C009,6180,5
O01425,2015,5,17,pre_covid,P010,Men's Formal Shirts,Fashion,2602,C001,1854,3
O03561,2015,5,17,pre_covid,P005,Microwave Oven,Home & Kitchen,285,C006,9270,10
O01450,2015,5,18,pre_covid,P002,Webcam & Headset Combo,Electronics,600,C011,4635,4
O04691,2015,5,18,pre_covid,P005,Microwave Oven,Home & Kitchen,235,C011,9270,8
O00074,2015,5,19,pre_covid,P011,Casual Loungewear Set,Fashion,2293,C015,1236,2
O02222,2015,5,19,pre_covid,P012,Festive Sarees,Fashion,667,C003,6180,2
O04861,2015,5,19,pre_covid,P001,Laptop,Electronics,109,C017,56650,3
O07658,2015,5,19,pre_covid,P004,Air Purifier,Home & Kitchen,252,C008,12360,1
O02735,2015,5,20,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,45,C011,8755,6
O04098,2015,5,20,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,15,C014,8755,6
O02390,2015,5,21,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,180,C020,8755,3
O03688,2015,5,21,pre_covid,P004,Air Purifier,Home & Kitchen,253,C007,12360,3
O05815,2015,5,21,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1685,C019,1236,2
O06576,2015,5,21,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,84,C006,7725,4
O00645,2015,5,22,pre_covid,P005,Microwave Oven,Home & Kitchen,219,C009,9270,15
O07044,2015,5,22,pre_covid,P003,Smartphone,Electronics,57,C008,22660,3
O00313,2015,5,23,pre_covid,P002,Webcam & Headset Combo,Electronics,482,C006,4635,3
O00407,2015,5,23,pre_covid,P005,Microwave Oven,Home & Kitchen,122,C007,9270,9
O03714,2015,5,23,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,232,C020,7725,5
O03918,2015,5,23,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1615,C013,1236,2
O04400,2015,5,23,pre_covid,P002,Webcam & Headset Combo,Electronics,523,C005,4635,5
O02542,2015,5,24,pre_covid,P010,Men's Formal Shirts,Fashion,1932,C009,1854,1
O05472,2015,5,24,pre_covid,P009,Yoga Mat,Gym Equipment,603,C019,1545,3
O06332,2015,5,24,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,25,C019,8755,4
O02362,2015,5,25,pre_covid,P005,Microwave Oven,Home & Kitchen,32,C012,9270,14
O07989,2015,5,25,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1323,C008,1236,6
O00396,2015,5,26,pre_covid,P002,Webcam & Headset Combo,Electronics,376,C011,4635,3
O01210,2015,5,26,pre_covid,P010,Men's Formal Shirts,Fashion,2695,C004,1854,1
O07080,2015,5,26,pre_covid,P004,Air Purifier,Home & Kitchen,51,C018,12360,5
O00001,2015,5,27,pre_covid,P005,Microwave Oven,Home & Kitchen,255,C004,9270,9
O02349,2015,5,27,pre_covid,P003,Smartphone,Electronics,337,C002,22660,2
O03677,2015,5,28,pre_covid,P012,Festive Sarees,Fashion,1305,C008,6180,4
O04713,2015,5,28,pre_covid,P012,Festive Sarees,Fashion,795,C004,6180,2
O01308,2015,5,29,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2659,C002,824,3
O02564,2015,5,30,pre_covid,P005,Microwave Oven,Home & Kitchen,84,C004,9270,6
O04191,2015,5,30,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,159,C009,8755,6
O05295,2015,5,30,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,312,C012,1236,3
O07219,2015,5,30,pre_covid,P010,Men's Formal Shirts,Fashion,1232,C005,1854,3
O03931,2015,5,31,pre_covid,P009,Yoga Mat,Gym Equipment,605,C001,1545,6
O04154,2015,5,31,pre_covid,P004,Air Purifier,Home & Kitchen,111,C006,12360,6
O01848,2015,6,1,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,155,C002,7725,4
O03218,2015,6,1,pre_covid,P002,Webcam & Headset Combo,Electronics,489,C018,4635,6
O05574,2015,6,2,pre_covid,P003,Smartphone,Electronics,369,C014,22660,3
O01262,2015,6,3,pre_covid,P012,Festive Sarees,Fashion,1246,C016,6180,3
O02361,2015,6,3,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,197,C015,8755,2
O04058,2015,6,3,pre_covid,P002,Webcam & Headset Combo,Electronics,396,C016,4635,6
O06963,2015,6,3,pre_covid,P005,Microwave Oven,Home & Kitchen,36,C006,9270,19
O02071,2015,6,5,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,913,C005,3605,1
O07435,2015,6,5,pre_covid,P012,Festive Sarees,Fashion,432,C002,6180,3
O01751,2015,6,7,pre_covid,P005,Microwave Oven,Home & Kitchen,146,C012,9270,8
O04741,2015,6,7,pre_covid,P011,Casual Loungewear Set,Fashion,1695,C010,1236,1
O06251,2015,6,7,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1860,C009,824,5
O07161,2015,6,7,pre_covid,P009,Yoga Mat,Gym Equipment,427,C015,1545,6
O00785,2015,6,8,pre_covid,P002,Webcam & Headset Combo,Electronics,567,C012,4635,1
O00924,2015,6,8,pre_covid,P005,Microwave Oven,Home & Kitchen,270,C011,9270,11
O02501,2015,6,8,pre_covid,P004,Air Purifier,Home & Kitchen,243,C013,12360,1
O00063,2015,6,9,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,154,C017,8755,3
O02374,2015,6,9,pre_covid,P011,Casual Loungewear Set,Fashion,3022,C006,1236,1
O04860,2015,6,9,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,155,C015,7725,2
O05466,2015,6,9,pre_covid,P012,Festive Sarees,Fashion,267,C015,6180,5
O05161,2015,6,10,pre_covid,P011,Casual Loungewear Set,Fashion,1376,C017,1236,2
O07267,2015,6,10,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,55,C009,7725,6
O04249,2015,6,11,pre_covid,P009,Yoga Mat,Gym Equipment,251,C010,1545,6
O06126,2015,6,11,pre_covid,P002,Webcam & Headset Combo,Electronics,588,C006,4635,6
O06342,2015,6,11,pre_covid,P007,Treadmill,Gym Equipment,46,C015,43260,1
O07077,2015,6,11,pre_covid,P001,Laptop,Electronics,76,C001,56650,2
O01305,2015,6,13,pre_covid,P011,Casual Loungewear Set,Fashion,2861,C015,1236,3
O02748,2015,6,13,pre_covid,P005,Microwave Oven,Home & Kitchen,247,C015,9270,13
O05951,2015,6,14,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,1136,C016,3605,4
O00852,2015,6,15,pre_covid,P005,Microwave Oven,Home & Kitchen,300,C014,9270,9
O04264,2015,6,15,pre_covid,P003,Smartphone,Electronics,305,C017,22660,3
O07150,2015,6,15,pre_covid,P009,Yoga Mat,Gym Equipment,432,C005,1545,5
O06044,2015,6,16,pre_covid,P010,Men's Formal Shirts,Fashion,97,C013,1854,4
O06562,2015,6,17,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,87,C011,7725,3
O07393,2015,6,17,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,79,C005,1236,3
O05829,2015,6,18,pre_covid,P005,Microwave Oven,Home & Kitchen,249,C007,9270,5
O07149,2015,6,18,pre_covid,P011,Casual Loungewear Set,Fashion,589,C006,1236,3
O02276,2015,6,19,pre_covid,P011,Casual Loungewear Set,Fashion,3036,C013,1236,2
O05388,2015,6,19,pre_covid,P012,Festive Sarees,Fashion,370,C002,6180,5
O06031,2015,6,19,pre_covid,P010,Men's Formal Shirts,Fashion,123,C001,1854,2
O00019,2015,6,21,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,234,C008,7725,1
O03691,2015,6,21,pre_covid,P007,Treadmill,Gym Equipment,56,C013,43260,1
O03914,2015,6,21,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,126,C012,7725,4
O04543,2015,6,21,pre_covid,P001,Laptop,Electronics,94,C006,56650,3
O05852,2015,6,21,pre_covid,P002,Webcam & Headset Combo,Electronics,302,C002,4635,1
O07063,2015,6,21,pre_covid,P005,Microwave Oven,Home & Kitchen,228,C020,9270,13
O00932,2015,6,22,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,719,C009,1236,3
O01915,2015,6,22,pre_covid,P003,Smartphone,Electronics,389,C001,22660,2
O06893,2015,6,22,pre_covid,P010,Men's Formal Shirts,Fashion,1375,C015,1854,2
O07052,2015,6,22,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,488,C019,1236,2
O01951,2015,6,23,pre_covid,P003,Smartphone,Electronics,385,C012,22660,1
O03341,2015,6,23,pre_covid,P001,Laptop,Electronics,134,C006,56650,3
O05527,2015,6,25,pre_covid,P011,Casual Loungewear Set,Fashion,1147,C015,1236,4
O04392,2015,6,26,pre_covid,P003,Smartphone,Electronics,292,C017,22660,2
O04522,2015,6,26,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,137,C003,3605,3
O07021,2015,6,26,pre_covid,P005,Microwave Oven,Home & Kitchen,269,C003,9270,18
O00532,2015,6,27,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,35,C012,8755,6
O04298,2015,6,28,pre_covid,P005,Microwave Oven,Home & Kitchen,233,C017,9270,10
O01106,2015,6,29,pre_covid,P004,Air Purifier,Home & Kitchen,43,C005,12360,6
O02172,2015,6,29,pre_covid,P010,Men's Formal Shirts,Fashion,2142,C011,1854,1
O05770,2015,6,29,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,130,C018,3605,6
O06413,2015,6,29,pre_covid,P005,Microwave Oven,Home & Kitchen,131,C007,9270,19
O06433,2015,6,29,pre_covid,P005,Microwave Oven,Home & Kitchen,112,C006,9270,12
O07372,2015,6,29,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,194,C013,8755,2
O00117,2015,6,30,pre_covid,P009,Yoga Mat,Gym Equipment,1985,C012,1545,1
