order_id,order_year,order_month,order_day,product_id,product_title,product_category,current_product_stock,client_id,price_inr,quantity_ordered
O3331,2020,9,2,P001,iPhone 15,Electronics,48,C009,93531,2
O1034,2020,9,3,P011,Packaged Snacks,Groceries & Beverages,1969,C005,520,1
O1238,2020,9,3,P010,Soft Drink Cases,Groceries & Beverages,1420,C010,2288,1
O1414,2020,9,3,P008,Dumbbell Set,Gym Products,787,C004,2913,4
O1578,2020,9,3,P006,Festive Sarees,Fashion,414,C006,6242,5
O4448,2020,9,3,P014,Pens & Markers Set,Stationery & School Products,361,C005,312,1
O4731,2020,9,4,P008,Dumbbell Set,Gym Products,979,C001,2913,2
O0594,2020,9,5,P007,Treadmill,Gym Products,12,C003,43696,1
O2383,2020,9,5,P002,Smart Watch,Electronics,492,C006,15606,3
O2776,2020,9,5,P013,Notebooks (Bundle),Stationery & School Products,755,C012,624,4
O5353,2020,9,5,P009,Yoga Mats,Gym Products,2665,C008,1560,2
O5638,2020,9,5,P005,Summer Cotton T-Shirts,Fashion,2777,C005,1560,4
O0573,2020,9,6,P008,Dumbbell Set,Gym Products,1092,C002,2913,1
O1765,2020,9,6,P001,iPhone 15,Electronics,163,C009,93531,1
O5265,2020,9,7,P004,Men's Winter Jacket,Fashion,1323,C008,3641,2
O1905,2020,9,8,P008,Dumbbell Set,Gym Products,454,C009,2913,4
O4033,2020,9,8,P011,Packaged Snacks,Groceries & Beverages,364,C005,520,5
O4374,2020,9,8,P008,Dumbbell Set,Gym Products,164,C006,2913,5
O5203,2020,9,8,P002,Smart Watch,Electronics,500,C006,15606,3
O3657,2020,9,9,P011,Packaged Snacks,Groceries & Beverages,569,C006,520,5
O5997,2020,9,9,P002,Smart Watch,Electronics,36,C007,15606,2
O2561,2020,9,10,P014,Pens & Markers Set,Stationery & School Products,235,C005,312,2
O2689,2020,9,10,P010,Soft Drink Cases,Groceries & Beverages,257,C007,2288,2
O0303,2020,9,11,P004,Men's Winter Jacket,Fashion,2967,C005,3641,1
O1728,2020,9,11,P014,Pens & Markers Set,Stationery & School Products,358,C008,312,3
O0031,2020,9,12,P001,iPhone 15,Electronics,176,C002,93531,1
O4169,2020,9,12,P012,Tea & Coffee Packs,Groceries & Beverages,944,C001,416,2
O5771,2020,9,12,P008,Dumbbell Set,Gym Products,386,C004,2913,5
O3153,2020,9,13,P013,Notebooks (Bundle),Stationery & School Products,430,C008,624,5
O4382,2020,9,13,P015,School Backpacks,Stationery & School Products,46,C004,832,3
O4784,2020,9,14,P006,Festive Sarees,Fashion,1520,C008,6242,1
O0172,2020,9,15,P006,Festive Sarees,Fashion,2207,C006,6242,3
O1563,2020,9,15,P010,Soft Drink Cases,Groceries & Beverages,1275,C002,2288,4
O3990,2020,9,15,P013,Notebooks (Bundle),Stationery & School Products,1070,C002,624,3
O0128,2020,9,16,P013,Notebooks (Bundle),Stationery & School Products,1380,C011,624,4
O2570,2020,9,16,P001,iPhone 15,Electronics,189,C005,93531,1
O3764,2020,9,16,P003,Bluetooth Speakers,Electronics,489,C012,9883,1
O4108,2020,9,16,P014,Pens & Markers Set,Stationery & School Products,218,C008,312,5
O4289,2020,9,16,P002,Smart Watch,Electronics,140,C012,15606,1
O4923,2020,9,16,P005,Summer Cotton T-Shirts,Fashion,1135,C001,1560,4
O5752,2020,9,16,P015,School Backpacks,Stationery & School Products,214,C003,832,1
O0398,2020,9,17,P008,Dumbbell Set,Gym Products,948,C012,2913,5
O2796,2020,9,19,P015,School Backpacks,Stationery & School Products,258,C002,832,4
O4602,2020,9,19,P015,School Backpacks,Stationery & School Products,324,C012,832,4
O0120,2020,9,20,P002,Smart Watch,Electronics,502,C005,15606,4
O5104,2020,9,20,P013,Notebooks (Bundle),Stationery & School Products,379,C001,624,4
O1205,2020,9,21,P004,Men's Winter Jacket,Fashion,2374,C006,3641,3
O1484,2020,9,21,P007,Treadmill,Gym Products,45,C006,43696,2
O1632,2020,9,21,P012,Tea & Coffee Packs,Groceries & Beverages,173,C008,416,2
O3445,2020,9,21,P002,Smart Watch,Electronics,223,C007,15606,2
O0535,2020,9,22,P010,Soft Drink Cases,Groceries & Beverages,1675,C009,2288,1
O1833,2020,9,22,P013,Notebooks (Bundle),Stationery & School Products,296,C001,624,4
O2847,2020,9,22,P005,Summer Cotton T-Shirts,Fashion,3126,C007,1560,3
O5536,2020,9,22,P013,Notebooks (Bundle),Stationery & School Products,1172,C007,624,3
O5737,2020,9,22,P008,Dumbbell Set,Gym Products,391,C002,2913,5
O1195,2020,9,23,P004,Men's Winter Jacket,Fashion,2377,C003,3641,3
O1557,2020,9,24,P002,Smart Watch,Electronics,459,C006,15606,5
O2496,2020,9,24,P008,Dumbbell Set,Gym Products,199,C002,2913,5
O3396,2020,9,24,P006,Festive Sarees,Fashion,865,C005,6242,4
O0368,2020,9,26,P007,Treadmill,Gym Products,2,C010,43696,1
O0455,2020,9,26,P013,Notebooks (Bundle),Stationery & School Products,1172,C006,624,5
O3344,2020,9,26,P011,Packaged Snacks,Groceries & Beverages,734,C003,520,4
O0081,2020,9,27,P014,Pens & Markers Set,Stationery & School Products,513,C011,312,1
O1719,2020,9,27,P011,Packaged Snacks,Groceries & Beverages,1653,C002,520,1
O4219,2020,9,27,P009,Yoga Mats,Gym Products,3289,C012,1560,1
O5340,2020,9,27,P011,Packaged Snacks,Groceries & Beverages,783,C002,520,5
O1491,2020,9,28,P003,Bluetooth Speakers,Electronics,476,C008,9883,1
O1792,2020,9,28,P010,Soft Drink Cases,Groceries & Beverages,1132,C002,2288,3
O5950,2020,9,28,P010,Soft Drink Cases,Groceries & Beverages,385,C005,2288,2
O1725,2020,9,29,P004,Men's Winter Jacket,Fashion,1863,C006,3641,1
O1943,2020,9,29,P002,Smart Watch,Electronics,303,C004,15606,3
O3145,2020,9,29,P009,Yoga Mats,Gym Products,4121,C005,1560,3
O3282,2020,9,29,P002,Smart Watch,Electronics,278,C012,15606,2
O5018,2020,9,29,P002,Smart Watch,Electronics,161,C005,15606,1
O5371,2020,9,29,P002,Smart Watch,Electronics,364,C011,15606,1
O5667,2020,9,29,P014,Pens & Markers Set,Stationery & School Products,464,C004,312,3
O5747,2020,9,30,P007,Treadmill,Gym Products,7,C004,43696,2
O0955,2020,10,1,P004,Men's Winter Jacket,Fashion,2490,C008,3641,14
O1427,2020,10,1,P009,Yoga Mats,Gym Products,4573,C011,1560,5
O4468,2020,10,1,P006,Festive Sarees,Fashion,1922,C001,6242,28
O4847,2020,10,1,P002,Smart Watch,Electronics,306,C011,15606,12
O3850,2020,10,3,P005,Summer Cotton T-Shirts,Fashion,2247,C006,1560,3
O3866,2020,10,3,P007,Treadmill,Gym Products,43,C012,43696,2
O5810,2020,10,3,P015,School Backpacks,Stationery & School Products,111,C001,832,3
O2770,2020,10,4,P006,Festive Sarees,Fashion,1813,C008,6242,27
O4765,2020,10,4,P003,Bluetooth Speakers,Electronics,149,C001,9883,15
O5095,2020,10,4,P005,Summer Cotton T-Shirts,Fashion,848,C006,1560,3
O0106,2020,10,5,P008,Dumbbell Set,Gym Products,1070,C012,2913,5
O5314,2020,10,5,P003,Bluetooth Speakers,Electronics,323,C005,9883,24
O5919,2020,10,5,P003,Bluetooth Speakers,Electronics,363,C011,9883,14
O3872,2020,10,6,P006,Festive Sarees,Fashion,305,C006,6242,13
O5404,2020,10,6,P006,Festive Sarees,Fashion,773,C012,6242,21
O5546,2020,10,6,P008,Dumbbell Set,Gym Products,488,C003,2913,1
O5867,2020,10,7,P011,Packaged Snacks,Groceries & Beverages,503,C011,520,24
O3010,2020,10,8,P011,Packaged Snacks,Groceries & Beverages,958,C001,520,25
O0748,2020,10,9,P004,Men's Winter Jacket,Fashion,2572,C007,3641,24
O3222,2020,10,9,P008,Dumbbell Set,Gym Products,717,C002,2913,5
O0294,2020,10,10,P003,Bluetooth Speakers,Electronics,411,C006,9883,14
O5411,2020,10,10,P014,Pens & Markers Set,Stationery & School Products,187,C006,312,5
O0821,2020,10,11,P009,Yoga Mats,Gym Products,5045,C012,1560,4
O1865,2020,10,11,P003,Bluetooth Speakers,Electronics,583,C008,9883,23
O0777,2020,10,12,P007,Treadmill,Gym Products,37,C006,43696,2
O1287,2020,10,14,P014,Pens & Markers Set,Stationery & School Products,146,C008,312,3
O2540,2020,10,14,P007,Treadmill,Gym Products,28,C010,43696,1
O4538,2020,10,14,P013,Notebooks (Bundle),Stationery & School Products,718,C006,624,4
O1768,2020,10,16,P006,Festive Sarees,Fashion,326,C002,6242,25
O0782,2020,10,17,P010,Soft Drink Cases,Groceries & Beverages,1773,C010,2288,4
O3996,2020,10,18,P002,Smart Watch,Electronics,350,C011,15606,28
O4299,2020,10,18,P011,Packaged Snacks,Groceries & Beverages,228,C008,520,29
O0349,2020,10,20,P002,Smart Watch,Electronics,388,C007,15606,10
O2089,2020,10,20,P007,Treadmill,Gym Products,40,C006,43696,2
O5819,2020,10,20,P004,Men's Winter Jacket,Fashion,913,C004,3641,10
O0793,2020,10,21,P001,iPhone 15,Electronics,174,C001,93531,4
O1848,2020,10,21,P011,Packaged Snacks,Groceries & Beverages,1589,C012,520,22
O2714,2020,10,21,P008,Dumbbell Set,Gym Products,152,C004,2913,3
O0140,2020,10,22,P006,Festive Sarees,Fashion,2254,C008,6242,24
O1322,2020,10,22,P006,Festive Sarees,Fashion,709,C004,6242,18
O0746,2020,10,23,P004,Men's Winter Jacket,Fashion,2590,C001,3641,18
O1589,2020,10,23,P012,Tea & Coffee Packs,Groceries & Beverages,202,C005,416,5
O3441,2020,10,23,P001,iPhone 15,Electronics,28,C007,93531,3
O3492,2020,10,23,P012,Tea & Coffee Packs,Groceries & Beverages,801,C003,416,1
O3495,2020,10,24,P007,Treadmill,Gym Products,21,C011,43696,2
O5072,2020,10,24,P003,Bluetooth Speakers,Electronics,554,C002,9883,25
O1562,2020,10,25,P004,Men's Winter Jacket,Fashion,2075,C002,3641,30
O1045,2020,10,26,P004,Men's Winter Jacket,Fashion,2422,C005,3641,22
O3422,2020,10,26,P010,Soft Drink Cases,Groceries & Beverages,1145,C006,2288,2
O1000,2020,10,27,P011,Packaged Snacks,Groceries & Beverages,2005,C012,520,23
O1784,2020,10,27,P004,Men's Winter Jacket,Fashion,1821,C009,3641,27
O5974,2020,10,28,P006,Festive Sarees,Fashion,2500,C006,6242,10
O1230,2020,10,30,P011,Packaged Snacks,Groceries & Beverages,1865,C007,520,26
O5193,2020,11,1,P005,Summer Cotton T-Shirts,Fashion,782,C001,1560,3
O1975,2020,11,2,P010,Soft Drink Cases,Groceries & Beverages,957,C001,2288,1
O2147,2020,11,3,P001,iPhone 15,Electronics,75,C012,93531,3
O4911,2020,11,3,P004,Men's Winter Jacket,Fashion,1554,C001,3641,20
O5296,2020,11,3,P007,Treadmill,Gym Products,35,C005,43696,1
O0513,2020,11,4,P012,Tea & Coffee Packs,Groceries & Beverages,1332,C004,416,13
O0616,2020,11,4,P012,Tea & Coffee Packs,Groceries & Beverages,1213,C003,416,21
O1328,2020,11,4,P007,Treadmill,Gym Products,9,C012,43696,2
O1564,2020,11,4,P003,Bluetooth Speakers,Electronics,377,C008,9883,16
O1618,2020,11,4,P004,Men's Winter Jacket,Fashion,2000,C012,3641,29
O4428,2020,11,4,P009,Yoga Mats,Gym Products,3188,C010,1560,3
O2612,2020,11,5,P004,Men's Winter Jacket,Fashion,1182,C009,3641,18
O3663,2020,11,5,P012,Tea & Coffee Packs,Groceries & Beverages,612,C006,416,26
O1317,2020,11,6,P012,Tea & Coffee Packs,Groceries & Beverages,501,C009,416,21
O2293,2020,11,6,P001,iPhone 15,Electronics,66,C008,93531,9
O3940,2020,11,7,P007,Treadmill,Gym Products,19,C011,43696,1
O4091,2020,11,7,P012,Tea & Coffee Packs,Groceries & Beverages,51,C004,416,17
O4308,2020,11,7,P013,Notebooks (Bundle),Stationery & School Products,850,C008,624,1
O0873,2020,11,8,P008,Dumbbell Set,Gym Products,1044,C005,2913,3
O1871,2020,11,8,P011,Packaged Snacks,Groceries & Beverages,1564,C007,520,20
O3623,2020,11,8,P004,Men's Winter Jacket,Fashion,604,C012,3641,12
O0138,2020,11,9,P003,Bluetooth Speakers,Electronics,636,C006,9883,24
O1114,2020,11,9,P015,School Backpacks,Stationery & School Products,274,C011,832,5
O3694,2020,11,9,P012,Tea & Coffee Packs,Groceries & Beverages,527,C005,416,23
O3902,2020,11,9,P004,Men's Winter Jacket,Fashion,223,C006,3641,15
O1983,2020,11,10,P003,Bluetooth Speakers,Electronics,491,C004,9883,12
O0959,2020,11,11,P011,Packaged Snacks,Groceries & Beverages,2057,C009,520,11
O1249,2020,11,11,P010,Soft Drink Cases,Groceries & Beverages,1419,C009,2288,2
O2551,2020,11,11,P003,Bluetooth Speakers,Electronics,429,C008,9883,10
O3223,2020,11,11,P015,School Backpacks,Stationery & School Products,24,C011,832,2
O1842,2020,11,12,P011,Packaged Snacks,Groceries & Beverages,1606,C002,520,17
O3536,2020,11,12,P011,Packaged Snacks,Groceries & Beverages,671,C008,520,30
O5574,2020,11,12,P004,Men's Winter Jacket,Fashion,1085,C006,3641,13
O1753,2020,11,13,P004,Men's Winter Jacket,Fashion,1852,C010,3641,12
O2534,2020,11,14,P004,Men's Winter Jacket,Fashion,1246,C010,3641,16
O3104,2020,11,14,P001,iPhone 15,Electronics,99,C002,93531,7
O5207,2020,11,14,P004,Men's Winter Jacket,Fashion,1352,C010,3641,24
O2789,2020,11,15,P002,Smart Watch,Electronics,149,C009,15606,28
O0945,2020,11,16,P001,iPhone 15,Electronics,138,C005,93531,9
O0962,2020,11,16,P003,Bluetooth Speakers,Electronics,373,C006,9883,27
O1649,2020,11,16,P004,Men's Winter Jacket,Fashion,1944,C012,3641,21
O4092,2020,11,16,P012,Tea & Coffee Packs,Groceries & Beverages,1000,C010,416,25
O5925,2020,11,16,P011,Packaged Snacks,Groceries & Beverages,463,C008,520,24
O4680,2020,11,17,P004,Men's Winter Jacket,Fashion,1685,C006,3641,10
O5520,2020,11,17,P008,Dumbbell Set,Gym Products,523,C006,2913,5
O2682,2020,11,18,P006,Festive Sarees,Fashion,1867,C005,6242,27
O5973,2020,11,18,P015,School Backpacks,Stationery & School Products,324,C001,832,5
O2960,2020,11,19,P004,Men's Winter Jacket,Fashion,987,C005,3641,24
O3825,2020,11,19,P001,iPhone 15,Electronics,158,C001,93531,10
O4348,2020,11,20,P014,Pens & Markers Set,Stationery & School Products,37,C010,312,1
O0112,2020,11,21,P002,Smart Watch,Electronics,526,C011,15606,24
O1347,2020,11,21,P003,Bluetooth Speakers,Electronics,600,C003,9883,27
O3229,2020,11,21,P006,Festive Sarees,Fashion,1177,C004,6242,17
O4368,2020,11,21,P004,Men's Winter Jacket,Fashion,1875,C009,3641,25
O0007,2020,11,22,P009,Yoga Mats,Gym Products,3054,C007,1560,1
O2443,2020,11,22,P012,Tea & Coffee Packs,Groceries & Beverages,584,C005,416,18
O3948,2020,11,22,P011,Packaged Snacks,Groceries & Beverages,413,C006,520,22
O4855,2020,11,22,P011,Packaged Snacks,Groceries & Beverages,1028,C005,520,20
O5430,2020,11,22,P005,Summer Cotton T-Shirts,Fashion,328,C009,1560,1
O0923,2020,11,24,P012,Tea & Coffee Packs,Groceries & Beverages,901,C008,416,24
O3515,2020,11,25,P004,Men's Winter Jacket,Fashion,666,C001,3641,12
O1664,2020,11,27,P003,Bluetooth Speakers,Electronics,293,C007,9883,29
O2666,2020,11,27,P011,Packaged Snacks,Groceries & Beverages,1243,C009,520,13
O4714,2020,11,27,P012,Tea & Coffee Packs,Groceries & Beverages,442,C011,416,24
O4800,2020,11,27,P011,Packaged Snacks,Groceries & Beverages,1061,C006,520,12
O2632,2020,11,28,P003,Bluetooth Speakers,Electronics,344,C005,9883,19
O2761,2020,11,28,P003,Bluetooth Speakers,Electronics,182,C011,9883,27
O2911,2020,11,28,P003,Bluetooth Speakers,Electronics,94,C008,9883,15
O5354,2020,11,29,P003,Bluetooth Speakers,Electronics,299,C002,9883,26
O0479,2020,11,30,P004,Men's Winter Jacket,Fashion,2816,C009,3641,28
O1284,2020,11,30,P004,Men's Winter Jacket,Fashion,2345,C004,3641,25
O1391,2020,11,30,P005,Summer Cotton T-Shirts,Fashion,4557,C012,1560,2
O5898,2020,12,3,P015,School Backpacks,Stationery & School Products,23,C009,832,3
O0136,2020,12,4,P005,Summer Cotton T-Shirts,Fashion,4662,C004,1560,1
O3008,2020,12,4,P012,Tea & Coffee Packs,Groceries & Beverages,182,C006,416,25
O3953,2020,12,4,P008,Dumbbell Set,Gym Products,358,C006,2913,4
O5307,2020,12,4,P006,Festive Sarees,Fashion,961,C008,6242,21
O5655,2020,12,4,P006,Festive Sarees,Fashion,429,C011,6242,21
O1876,2020,12,5,P014,Pens & Markers Set,Stationery & School Products,289,C008,312,1
O5820,2020,12,5,P015,School Backpacks,Stationery & School Products,94,C007,832,4
O2903,2020,12,6,P006,Festive Sarees,Fashion,1623,C002,6242,17
O3466,2020,12,6,P012,Tea & Coffee Packs,Groceries & Beverages,856,C003,416,13
O4438,2020,12,6,P001,iPhone 15,Electronics,45,C004,93531,9
O4198,2020,12,7,P002,Smart Watch,Electronics,191,C009,15606,13
O2428,2020,12,8,P007,Treadmill,Gym Products,42,C001,43696,1
O5916,2020,12,8,P011,Packaged Snacks,Groceries & Beverages,479,C008,520,16
O0451,2020,12,9,P006,Festive Sarees,Fashion,1845,C001,6242,11
O3671,2020,12,9,P012,Tea & Coffee Packs,Groceries & Beverages,560,C010,416,16
O5269,2020,12,9,P015,School Backpacks,Stationery & School Products,156,C004,832,2
O0629,2020,12,10,P008,Dumbbell Set,Gym Products,1034,C011,2913,5
O2864,2020,12,11,P012,Tea & Coffee Packs,Groceries & Beverages,295,C011,416,21
O4193,2020,12,11,P010,Soft Drink Cases,Groceries & Beverages,442,C004,2288,2
O4915,2020,12,11,P006,Festive Sarees,Fashion,1332,C006,6242,26
O5782,2020,12,11,P012,Tea & Coffee Packs,Groceries & Beverages,521,C003,416,21
O1530,2020,12,12,P010,Soft Drink Cases,Groceries & Beverages,1317,C006,2288,3
O1122,2020,12,13,P013,Notebooks (Bundle),Stationery & School Products,774,C010,624,3
O2179,2020,12,13,P008,Dumbbell Set,Gym Products,337,C010,2913,2
O5262,2020,12,13,P003,Bluetooth Speakers,Electronics,428,C001,9883,21
O2684,2020,12,14,P010,Soft Drink Cases,Groceries & Beverages,260,C006,2288,3
O4988,2020,12,14,P006,Festive Sarees,Fashion,1236,C002,6242,29
O3171,2020,12,16,P013,Notebooks (Bundle),Stationery & School Products,398,C009,624,5
O1299,2020,12,17,P011,Packaged Snacks,Groceries & Beverages,1807,C010,520,17
O4601,2020,12,17,P004,Men's Winter Jacket,Fashion,1758,C008,3641,30
O5438,2020,12,18,P012,Tea & Coffee Packs,Groceries & Beverages,763,C007,416,13
O0298,2020,12,19,P006,Festive Sarees,Fashion,2081,C011,6242,14
O1315,2020,12,19,P006,Festive Sarees,Fashion,725,C011,6242,15
O4157,2020,12,19,P003,Bluetooth Speakers,Electronics,276,C005,9883,22
O4394,2020,12,19,P015,School Backpacks,Stationery & School Products,43,C008,832,3
O5163,2020,12,19,P004,Men's Winter Jacket,Fashion,1436,C005,3641,30
O5915,2020,12,19,P002,Smart Watch,Electronics,88,C006,15606,17
O2397,2020,12,20,P006,Festive Sarees,Fashion,2211,C012,6242,10
O4379,2020,12,20,P001,iPhone 15,Electronics,74,C009,93531,7
O1032,2020,12,21,P006,Festive Sarees,Fashion,1131,C001,6242,18
O0891,2020,12,22,P014,Pens & Markers Set,Stationery & School Products,351,C003,312,5
O2987,2020,12,22,P011,Packaged Snacks,Groceries & Beverages,985,C009,520,20
O4780,2020,12,22,P010,Soft Drink Cases,Groceries & Beverages,1451,C002,2288,3
O0702,2020,12,23,P012,Tea & Coffee Packs,Groceries & Beverages,1141,C005,416,25
O2685,2020,12,23,P011,Packaged Snacks,Groceries & Beverages,1225,C007,520,10
O2696,2020,12,24,P004,Men's Winter Jacket,Fashion,1138,C009,3641,14
O4425,2020,12,24,P012,Tea & Coffee Packs,Groceries & Beverages,760,C011,416,25
O3246,2020,12,25,P003,Bluetooth Speakers,Electronics,391,C001,9883,25
O3296,2020,12,25,P014,Pens & Markers Set,Stationery & School Products,142,C002,312,2
O1057,2020,12,26,P007,Treadmill,Gym Products,17,C006,43696,1
O1704,2020,12,26,P004,Men's Winter Jacket,Fashion,1887,C001,3641,19
O1355,2020,12,27,P013,Notebooks (Bundle),Stationery & School Products,640,C011,624,3
O2947,2020,12,27,P008,Dumbbell Set,Gym Products,923,C009,2913,4
O3762,2020,12,27,P009,Yoga Mats,Gym Products,3710,C003,1560,1
O1340,2020,12,28,P012,Tea & Coffee Packs,Groceries & Beverages,480,C008,416,21
O5056,2020,12,28,P011,Packaged Snacks,Groceries & Beverages,855,C011,520,20
O5287,2020,12,28,P007,Treadmill,Gym Products,36,C005,43696,1
O1892,2020,12,29,P003,Bluetooth Speakers,Electronics,536,C005,9883,22
O2197,2020,12,30,P003,Bluetooth Speakers,Electronics,290,C012,9883,24
O3959,2020,12,30,P004,Men's Winter Jacket,Fashion,198,C004,3641,15
O4345,2020,12,30,P012,Tea & Coffee Packs,Groceries & Beverages,863,C005,416,25
O0595,2020,12,31,P009,Yoga Mats,Gym Products,5158,C004,1560,4
O3030,2020,12,31,P002,Smart Watch,Electronics,467,C012,15606,25
O4544,2020,12,31,P012,Tea & Coffee Packs,Groceries & Beverages,625,C003,416,21
O4453,2021,1,1,P007,Treadmill,Gym Products,11,C006,44570,10
O4831,2021,1,1,P003,Bluetooth Speakers,Electronics,96,C002,10081,3
O0624,2021,1,3,P008,Dumbbell Set,Gym Products,1045,C011,2971,11
O0494,2021,1,4,P003,Bluetooth Speakers,Electronics,264,C011,10081,2
O2192,2021,1,4,P002,Smart Watch,Electronics,152,C003,15918,21
O0284,2021,1,5,P008,Dumbbell Set,Gym Products,1073,C007,2971,10
O3412,2021,1,5,P010,Soft Drink Cases,Groceries & Beverages,1148,C003,2334,3
O5444,2021,1,5,P009,Yoga Mats,Gym Products,2602,C010,1591,20
O2935,2021,1,7,P013,Notebooks (Bundle),Stationery & School Products,543,C001,636,3
O4834,2021,1,7,P002,Smart Watch,Electronics,357,C004,15918,29
O3390,2021,1,8,P002,Smart Watch,Electronics,248,C006,15918,23
O0034,2021,1,10,P009,Yoga Mats,Gym Products,3732,C005,1591,27
O1456,2021,1,10,P002,Smart Watch,Electronics,66,C006,15918,22
O2482,2021,1,10,P014,Pens & Markers Set,Stationery & School Products,307,C007,318,4
O2672,2021,1,10,P002,Smart Watch,Electronics,320,C008,15918,14
O2589,2021,1,11,P012,Tea & Coffee Packs,Groceries & Beverages,527,C006,424,14
O5847,2021,1,11,P002,Smart Watch,Electronics,129,C012,15918,28
O0094,2021,1,13,P014,Pens & Markers Set,Stationery & School Products,490,C003,318,1
O0791,2021,1,13,P002,Smart Watch,Electronics,86,C002,15918,29
